223112145406790,1.371962
223132599036787,0.958112
223114845158865,2.425355
223134812124948,1.01682
223133817056504,0.826738
223136161109523,0.846949
223124575834221,1.546164
223134962139432,1.25695
223127760653517,1.393617
223116864520323,1.001903
223136914709299,0.791609
223117819655099,1.846446
223128957930671,1.175142
223122790317923,1.74539
223113762506219,1.191504
223116033483378,1.309403
223121553245212,3.907517
223137034742253,0.781984
223121890323890,1.341645
223129387899497,1.011528
223121795182589,0.846469
223113814508437,1.264168
223120905704686,1.201128
223109793302939,1.73769
223131843156984,1.535578
223113719581760,1.262725
223116926516544,1.812761
223115783518747,0.963405
223135238154978,1.225189
223134993145483,0.888335
223136277186356,0.864274
223132381954971,1.378217
223110141013721,2.225649
223113527963769,1.156375
223127933892704,0.909028
223130246255376,1.252619
223135106158381,0.842618
223112415387339,1.255988
223126647132931,1.399873
223118711629097,1.326727
223136018163698,0.9302
223113455895105,1.056281
223113457876774,1.433077
223130651986529,1.447995
223121902360679,1.230483
223119122657535,1.045212
223125403333708,0.931163
223124680871357,0.907583
223130656249187,1.238664
223126615331903,0.836844
223125465841949,1.001422
223110627844138,1.614978
223129444887168,0.800752
223119637689444,1.208347
223135676183780,1.150119
223122056258619,1.717479
223137127180052,0.903734
223118157676009,2.259815
223124262632299,1.379181
223113222866577,1.299779
223124120236991,1.696305
223136143256694,0.851761
223119058689268,1.404204
223117437639975,2.099568
223111847904233,1.232889
223129210915446,1.126058
223116222551858,1.283899
223117521623197,1.573594
223112572862679,1.215084
223133415035567,0.741562
223125523367143,0.980248
223116002496576,1.429227
223133303085687,0.900365
223124349837780,1.003346
223133570069671,0.853686
223134800095378,0.797383
223127432856635,0.919133
223112751064702,1.462912
223122242301662,0.802196
223115841563180,1.533171
223120504931074,1.762714
223131718967722,1.696305
223114521431671,1.835378
223120713351870,1.486492
223131215882612,1.080342
223118908776321,1.357525
223135620147484,0.72087
223132646024678,0.900847
223133772041138,0.850318
223119030658609,0.926351
223111015837474,1.175623
223130516566043,1.32384
223110503870462,1.294486
223108935883998,1.439814
223134510122490,0.872454
223111445397743,1.290155
223124743902204,4.505194
223134946278860,1.221339
223117867659329,1.973008
223115977051999,1.574556
223114848884962,2.047596
223124930866785,0.958112
223118199685185,2.180894
223135326153992,1.337795
223123411460574,1.165036
223118779619892,1.33539
223128976941318,1.120765
223122501286785,1.595249
223124593334796,0.917208
223125353370425,1.213641
223134320805699,1.431633
223126526932512,0.962924
223122788357909,1.76127
223121023817567,0.812782
223110508941573,1.745389
223127978890746,0.939825
223112488838553,1.364262
223129864391356,0.787278
223117570042722,1.980707
223131561981784,1.519697
223109768353058,1.303147
223130820066543,0.955224
223122916330052,1.224708
223115748549839,0.990835
223131193945177,3.145744
223126855903093,1.321434
223126569346876,0.918171
223123405254744,1.255025
223116112535044,2.365684
223130600859172,2.126517
223135935638094,0.897959
223132059005431,1.180917
223111347867179,1.239144
223129843560248,1.195835
223128438900775,1.421527
223122692273414,1.333464
223135575158105,0.744449
223115373613481,1.155412
223135626144464,0.903734
223136587179975,1.245401
223118021628491,1.773782
223125887015494,3.845439
223133978160252,0.979285
223122822363412,1.713629
223114725417050,1.449439
223133603157966,0.845025
223135068191945,0.859943
223112227828931,1.152525
223126597909285,1.336352
223131698942179,1.649626
223110993307655,1.675131
223128461443105,1.081786
223129317850037,1.004309
223134452181039,1.197278
223112405364462,1.275237
223117192706032,10.071481
223118339867837,1.369074
223134691150244,1.104402
223126391915770,1.220378
223109778331182,1.230001
223110323936043,1.849815
223123417442154,1.320472
223136877196173,0.911433
223128922941070,0.884485
223127265367561,0.926832
223122767356449,1.691974
223110060847064,1.716998
223126950637281,1.815648
223137022216543,0.914802
223121040823927,0.995166
223121950291764,1.080823
223135079088239,0.857055
223122668277314,1.48168
223112435372941,1.273312
223113233447671,1.413828
223121611244409,1.501892
223126632917654,1.230964
223132951011671,0.858018
223110423912175,1.79303
223129894501854,0.856574
223134998311875,1.165518
223132709167650,0.928276
223134497889844,1.518253
223137007178378,1.370037
223120024767016,1.076011
223119060758520,1.145306
223130319470791,0.869567
223135737110246,1.190542
223128701896878,1.284379
223128707925618,1.371962
223116562580905,1.02067
223135060142075,0.748299
223116375654340,1.500448
223129511037291,1.052431
223124911041430,1.282455
223123877056619,1.291117
223122108269980,1.636152
223116012693655,1.487936
223128231435204,0.915282
223131730947726,1.614979
223129273941962,0.865717
223111550342485,1.265612
223109190800877,1.479755
223130640237511,1.424415
223116836699957,1.001422
223134061150715,0.867642
223116341554518,1.244919
223123058464057,1.614978
223135886123791,1.220377
223137002221798,0.884004
223128191451488,1.236739
223111322864845,1.235295
223129219855575,0.949931
223135498213225,0.870529
223120061735399,1.634228
223123280400433,1.412866
223125083347529,1.3556
223125535825001,1.340682
223133610033175,0.751186
223136160214932,0.856093
223123719817559,0.911433
223129380667704,1.774744
223113992395741,1.621715
223122761392192,1.513922
223133519162232,0.823851
223117419693789,2.078876
223127791742819,2.485027
223113511904933,1.077455
223127993974146,1.052913
223123872305040,1.212196
223134592171684,0.777654
223130201504201,1.48168
223119721689029,0.993722
223123632522090,1.037994
223130233467401,1.275237
223120469675358,1.275718
223120386701256,1.541352
223136954793589,1.07168
223133898153361,0.822888
223112842893275,1.438852
223122838298574,1.308441
223120043723286,1.257912
223134293108044,1.641446
223115691582380,1.523547
223128994848525,0.86668
223125478366215,0.911914
223122399384806,1.444627
223137014696979,0.781985
223125055831295,1.055799
223124700846372,1.439814
223117044290646,2.003324
223126449336540,0.911433
223113387870143,1.384955
223124164898178,1.572631
223132754023250,1.191023
223118831617298,1.365706
223136747207713,0.90614
223113545967702,1.135682
223135780162229,0.734825
223122275327398,1.661176
223114204414627,1.533653
223135718257921,1.2454
223131022018761,0.901809
223109020822445,1.496598
223109790945436,2.034122
223113305808437,1.270424
223110308869486,1.407091
223119824864800,2.655861
223132504101449,2.777609
223135172179056,1.131833
223136797201313,0.893628
223133009962724,0.860905
223134413161210,0.869567
223129782518770,0.948487
223130825997595,1.278605
223114720471539,1.841152
223126226903061,0.921058
223120349756453,1.291598
223129696464370,1.332502
223115039327329,1.860402
223111617812598,1.233371
223136025528308,1.050988
223131396906998,1.19006
223128635121166,0.819039
223119418637508,1.306035
223133685181656,0.834919
223119259618892,1.273311
223111647861500,1.262725
223120998734387,0.861868
223114468517540,2.290613
223123776869231,1.214603
223120792816424,1.31614
223120965686515,0.912876
223132298985200,1.767526
223133573128795,0.842618
223117653625088,1.924404
223135164196076,1.952796
223122576980490,1.410459
223110737919179,1.609686
223126491859660,1.387842
223132307014859,1.593323
223127946384728,1.317103
223134365128105,1.843078
223129679396894,0.900847
223136118261578,0.855611
223135561097781,0.883041
223133779146371,0.850799
223120195677574,1.4658
223126434519255,0.85513
223136322277755,0.86716
223127577879411,0.950412
223113301888889,1.32769
223113794416966,1.101516
223117445924199,2.111118
223116642662385,1.652033
223116878556586,1.081304
223125273830319,2.922457
223118462682250,1.433077
223115423482444,1.533652
223131568218412,1.502855
223117116606177,2.251634
223134668160858,0.879673
223115821531380,1.003347
223121319831707,1.240588
223133970079584,0.953781
223118207486263,2.212656
223128378837138,1.037513
223124805786301,0.960999
223128931982256,0.995166
223110761917204,1.503817
223112829905112,1.450883
223133171312377,0.873416
223131563994252,1.693418
223132890141507,0.827701
223118626719042,1.736728
223116738591446,1.164555
223111407870663,1.317584
223121630248319,1.850777
223128123849520,1.006715
223134624132478,0.854649
223134656058143,1.132795
223130960003291,1.303629
223131960464782,1.105366
223125604407698,1.581293
223114405637315,2.381083
223130906592058,1.174661
223113063946130,1.331058
223131132941715,1.133757
223131052657159,4.522518
223111562991868,1.795437
223133017133403,0.875341
223123191414434,0.97303
223134005994573,0.774767
223121038744570,1.022595
223108660925696,1.32384
223113107009180,1.320953
223137084975982,0.79594
223127217897967,0.978323
223124900820771,2.029791
223135286991722,1.327689
223112546819945,2.068289
223122743321370,2.063477
223136006329022,1.211715
223133088144343,0.881116
223116592624032,1.301704
223122801007292,1.698711
223123627429806,0.958593
223109445867415,1.259838
223122033288964,1.562045
223116716559691,1.010564
223113216947555,1.41046
223122454305631,1.388323
223121823274845,0.858018
223127462863189,0.916727
223134805068319,0.862829
223132302960569,1.404685
223110000794977,1.849815
223135835756763,1.100072
223136739753114,0.802677
223114598509368,1.36715
223114733467401,1.953759
223127127890335,1.118358
223134514107483,1.261281
223121529315520,2.082245
223136652197785,0.99276
223133159100424,1.193428
223115837581554,1.489862
223129645389948,0.866679
223126765362749,1.289673
223109290880471,1.356081
223110461853106,1.223746
223127365608846,0.822888
223116333531596,1.005753
223113391824820,1.296891
223124454833049,1.034145
223127598916963,0.929238
223121206748551,1.358006
223114616451705,1.762713
223132711967877,0.836363
223135216574127,1.271868
223115077332263,1.908042
223133835115295,0.747337
223119445668671,1.089966
223132204000777,3.265087
223118735630972,1.798805
223117338590194,1.985038
223132548001824,1.123171
223109780827758,1.224708
223135024146241,1.224708
223111247843406,2.205919
223126329607718,1.204015
223124104889882,1.502373
223113304244949,1.330096
223130219537488,1.309403
223128156466699,1.158781
223112551862663,1.278605
223135846383573,1.242514
223133470032424,0.913358
223121438201079,1.251656
223123572329486,0.905177
223110525934459,1.672725
223130561974085,1.397466
223112651854675,1.256468
223128656202509,1.290636
223133140061865,0.906621
223134371124123,1.094297
223134973189236,1.135201
223124504829055,1.03222
223131800304709,1.053874
223132047945040,1.309885
223122708268729,1.307478
223124432365789,0.895072
223128833959883,1.660695
223124998123718,1.673206
223117057514607,1.759826
223111036867807,1.323359
223113541989927,1.101515
223114868020245,1.908043
223118669643982,1.620272
223135998256054,1.243957
223135292148489,1.109696
223121627281109,1.964826
223117858609963,1.587068
223120259677601,1.248288
223129431993805,0.865236
223109013297588,1.287267
223123912299823,1.18573
223128083869654,0.897478
223115804509139,0.877748
223115411473085,1.268981
223120949721036,0.906139
223120856700477,1.287748
223124810853561,0.919133
223109760883541,1.274755
223109208350055,1.438371
223123450312938,0.862348
223133060180573,1.224227
223119292713443,0.923945
223136585001968,0.775728
223117336597938,1.760789
223123325377782,0.836844
223125278569386,1.33972
223129225867473,1.163112
223117507014762,2.134698
223115377564789,1.11932
223132034469400,2.330074
223116403544964,1.260319
223133808030236,0.777653
223111797866842,1.298335
223113626535216,1.22567
223113766455603,1.331058
223110961826639,1.448476
223120616023418,1.187173
223126441956530,0.916726
223133412066912,0.912877
223121675694378,1.972526
223120332725550,1.40276
223122571287161,1.252137
223114967874628,1.95424
223136827258876,0.93357
223119153699196,0.974473
223116668575190,1.176105
223122960351214,1.1506
223120131642417,0.993722
223126214326824,0.8354
223120047682775,0.971585
223130130629928,1.231445
223118579683991,1.565894
223117908737342,2.132292
